src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,packet_length_mean,packet_length_std,label
192.168.205.79,10.0.155.15,49115,21,TCP,916.5726619643987,82,16,49061,9572,63969.83287101073,106.92005562326764,9.352782264942844,4.497051332911628,1,2,0,3,82,0,598.295918367347,119.6620236253437,BENIGN
192.168.45.148,10.0.24.189,31578,993,UDP,104.11343223012062,35,33,46324,43677,864451.3783876792,653.1337844064197,1.531079885737068,0.31671555336286245,0,2,1,4,35,0,1323.5441176470588,264.7110357772497,BENIGN
192.168.239.95,10.0.166.32,7178,80,ICMP,161.66464360911186,86,1,103999,1209,650779.2777150575,538.1510641891301,1.8582142943576077,0.19445881078191501,1,1,1,1,86,1,1209.287356321839,241.85897370300046,BENIGN
192.168.54.74,10.0.112.95,64676,22,UDP,355.93435357609945,68,46,4989,3375,23498.715187130038,320.28377945155717,3.1222311717201707,0.3320224905910695,0,0,0,3,68,1,73.36842105263158,14.674097875176344,BENIGN
192.168.93.154,10.0.18.96,45781,3389,ICMP,159.46552038185158,34,17,42396,21198,398794.6726522425,319.81835244306643,3.12677490944807,0.6523040887768783,0,2,0,0,34,1,1246.9411764705883,249.38906747705465,BENIGN
192.168.78.201,10.0.222.152,59011,21,TCP,76.53689087348228,330,0,56994,38114,1242642.586007528,4311.6462693199755,0.09555167399935366,0.031461315438366846,0,330,0,2,480,1,288.2060606060606,23.74756001813479,PortScan
192.168.15.132,10.0.188.61,23443,995,UDP,287.9704371821906,42,36,30034,25743,193690.02091249908,270.8611368695865,3.6919286818229566,0.450038696258331,1,0,0,4,42,0,715.0897435897435,143.0211414352898,BENIGN
192.168.226.225,10.0.248.69,24695,80,UDP,871.6803046017894,3,2,1669,1112,3190.3898543061,5.736047922161273,174.33606092035788,48.0794710026523,0,0,1,4,3,0,556.2,111.29998445786246,BENIGN
192.168.239.54,10.0.88.203,50076,993,ICMP,549.3239287410572,22,1,20588,935,39180.88922382555,41.86964884765077,23.88364907569814,6.113256393617777,0,2,1,2,22,0,935.7826086956521,187.1692526697633,BENIGN
192.168.253.142,10.0.46.143,41410,443,ICMP,51.130770654869934,87,35,64315,25874,1763888.9233407236,2386.038748046528,0.4191046774989339,0.05955341645117746,0,0,0,0,87,1,739.2540983606557,147.8514803997856,Malware
192.168.208.7,10.0.51.65,64776,110,TCP,8.336622087729001,8274,0,2886622,0,346257989.1019567,992488.3139633765,0.001210160287246274,0.00027438929593279253,0,8274,0,3,6148,1,348.8786560309403,93.90445002239352,DDoS
192.168.65.107,10.0.147.137,64410,25,UDP,707.2695109682604,87,49,63907,35993,141247.42895142717,192.28879216610704,5.200511110060738,2.476376272014468,1,0,1,2,87,0,734.5588235294117,146.913209589549,BENIGN
192.168.86.12,10.0.192.247,32773,993,TCP,590.7905842386568,21,0,2137,0,3617.1869644028275,35.54559019768806,28.132884963745564,4.728042368213027,0,2,0,2,21,1,101.76190476190476,20.352707103836813,BENIGN
192.168.20.234,10.0.233.234,2780,25,UDP,840.6023077954741,85,38,29332,13113,50493.556354031854,146.32365252788122,6.834165104028244,1.7596113133328535,0,0,1,2,85,1,345.0813008130081,69.01825968623308,BENIGN
192.168.119.11,10.0.220.46,11359,443,ICMP,303.17655013875867,36,25,44127,30643,246621.97642192006,201.2028963720359,4.970107379323912,1.1782040064208343,0,2,1,1,36,0,1225.7377049180327,245.1515894917695,BENIGN
192.168.206.64,10.0.240.199,8547,22,TCP,74.06936696880565,10,8,13386,10708,325289.670831765,243.01544264014984,4.1149648316003145,1.5569077653540213,1,1,0,1,10,1,1338.5555555555557,267.7211122306639,BENIGN
192.168.218.179,10.0.197.247,18142,143,UDP,357.21475462486825,73,51,58366,40776,277541.7272562403,347.13011821199694,2.8807641502005503,1.361677263578138,0,2,0,4,73,1,799.5322580645161,159.90806404484923,BENIGN
192.168.185.158,10.0.88.84,64557,443,ICMP,82.2914843440328,269,0,170505,50966,2691299.127308299,3268.868001887075,0.344315834075451,0.06643030631962653,0,269,1,0,184,1,823.3122676579926,185.332463222153,PortScan
192.168.15.1,10.0.135.1,22064,110,TCP,803.3299558473096,44,0,65500,0,81535.61251293572,54.772014512506445,18.257498996529765,4.708793879578465,0,2,1,2,44,0,1488.6363636363637,297.7288761146771,BENIGN
192.168.148.25,10.0.70.63,26787,995,TCP,484.9067944152484,47,45,40315,38599,162740.55325449255,189.72718274847702,5.2707260262527,0.9668374580758001,0,2,0,3,47,0,857.7608695652174,171.5533520992451,BENIGN
192.168.24.24,10.0.234.4,62274,143,ICMP,364.9898841898038,15,2,11879,1583,36883.21398244404,46.57663331611563,21.469993187635517,9.247098309732834,0,0,1,1,15,0,791.8823529411765,158.3875497826389,BENIGN
192.168.44.150,10.0.38.243,43794,993,UDP,698.574320937016,50,40,4656,3724,11995.86035278206,128.8338224045806,7.761936899300177,2.3711284858855595,1,2,0,3,50,0,93.11111111111111,18.62450643772361,BENIGN
192.168.101.119,10.0.76.158,45587,25,TCP,346.27454873188873,65,56,21593,18603,116081.30065349591,349.43370930124905,2.8617731300156093,1.1639041446476743,0,0,0,2,65,0,332.198347107438,66.44107010798034,BENIGN
192.168.14.221,10.0.152.111,22710,995,UDP,887.9500846702872,2,1,1724,862,2912.3258667858913,3.378568290934909,295.9833615567624,84.07314839349584,0,1,0,3,2,1,862.0,172.45793130374483,BENIGN
192.168.107.123,10.0.188.230,19449,993,TCP,334.27318224001414,60,27,82698,37214,358724.5593452993,260.2661673814217,3.842220485517404,0.4380252995221231,0,0,1,4,60,1,1378.2988505747126,275.66186350839877,BENIGN
192.168.200.244,10.0.200.42,18265,53,TCP,93.40793750102482,43,12,44351,12377,607314.5550331589,588.815056529822,1.6983261363822695,0.37874696939732144,0,0,0,2,43,0,1031.418181818182,206.28713787330736,BENIGN
192.168.178.244,10.0.123.43,39194,443,UDP,209.6221045590954,90,3,77147,2571,380293.8634151838,443.6555018642226,2.2540011242913485,1.0115173205933632,0,0,1,2,90,1,857.1827956989247,171.4395547811097,BENIGN
192.168.54.138,10.0.42.64,13437,110,TCP,241.14200631078432,63,37,27196,15972,179014.84963331104,414.69340630400075,2.411420063107843,0.25958077976526317,1,1,0,2,63,0,431.68,86.33686069814289,BENIGN
192.168.73.61,10.0.64.69,34471,993,UDP,324.37020107878465,203,152,208107,155824,1121961.8780937481,1094.4285227784405,0.9137188762782666,0.09459359945678898,0,1,1,4,203,0,1025.1577464788732,205.03191452342662,BruteForce
192.168.47.2,10.0.253.222,56797,22,ICMP,5.955519681866292,6767,0,6343029,0,1065067255.056451,1136256.844319489,0.0018203885622886768,0.00021249149846775634,0,6767,1,2,5213,0,937.3472735333235,243.35430084389733,DDoS
192.168.194.69,10.0.55.10,20447,5900,ICMP,193.4837200902136,62,35,30487,17210,246516.864456404,501.3341688632658,1.994677526703233,0.3809687297206895,1,0,1,2,62,1,491.7216494845361,98.34521921766867,BENIGN
192.168.136.24,10.0.15.171,60574,21,UDP,288.7173405781171,40,15,50080,18780,238503.166668539,190.49773695570207,5.249406192329402,1.4051250930245573,1,0,1,2,40,1,1252.0,250.40117740453704,BENIGN
192.168.249.73,10.0.249.91,54487,53,TCP,185.06440292110156,86,70,78094,63565,765457.8501538917,842.9497922758674,1.1863102751352663,0.14188491305703765,1,2,1,4,86,0,908.0705128205128,181.61571465954788,BENIGN
192.168.225.21,10.0.64.95,1203,993,TCP,671.6331191407155,23,21,25864,23615,73669.68451958298,65.51195696884842,15.264389071379897,7.535228321224309,0,0,1,2,23,0,1124.5227272727273,224.9084121374807,BENIGN
192.168.164.176,10.0.87.15,14445,25,ICMP,17.040219220079532,43,18,54128,22658,4506162.685367238,3579.766152780474,0.27934785606687756,0.13331025097390295,0,1,0,3,43,0,1258.7868852459017,251.76210030363245,Malware
192.168.236.198,10.0.156.173,18201,993,ICMP,6582.509353907586,567,62,236772,0,35969.86912892796,95.55626375625364,11.478844724283796,3.7010427958131054,0,0,0,0,567,0,376.4260731319555,91.35002306629188,DataExfiltration
192.168.106.131,10.0.101.248,27308,110,TCP,3624.1994508393764,72,6,874769,0,241368.89038968334,21.521994321238292,43.32072775344746,16.46559621726947,0,0,1,0,72,0,11214.98717948718,176.61523984555484,DataExfiltration
192.168.136.4,10.0.155.172,29607,3389,TCP,851.6376924649,62,29,41011,19182,70679.11687396438,106.85295026881461,9.358655961152747,4.406070799693851,0,2,1,2,62,1,661.4615384615385,132.2954965413747,BENIGN
192.168.3.166,10.0.205.170,12242,21,ICMP,2.7902513236350224,9649,0,4949986,0,1774028725.6817303,3458111.4318511235,0.001056555207237555,0.00026856383873100726,0,9649,1,1,3760,0,513.0050782464504,263.29714072848265,DDoS
192.168.172.96,10.0.50.117,10512,3389,TCP,4.3843761199824085,5062,0,5907438,0,1347383946.6180887,1154554.2310864313,0.0007587856960389335,0.0003064648404754051,1,5062,0,3,9863,1,1167.016594231529,119.7898844449627,DDoS
192.168.223.199,10.0.211.31,64179,53,UDP,947.3595923377252,56,46,14481,11895,27841.592794678952,107.66767004311697,9.287839140565934,1.3471424772320566,0,2,1,4,56,0,258.5882352941176,51.72044608664856,BENIGN
192.168.77.204,10.0.44.156,52225,21,UDP,4.270358876482879,4124,0,2497532,0,584852953.1684228,965726.7970406688,0.0009632953096213855,0.0002205323808741236,1,4124,0,2,5424,1,605.6091173617847,92.09192461411614,DDoS
192.168.24.136,10.0.106.118,53484,22,UDP,2.2668088385747556,85,33,69120,26834,42329991.99894182,52055.55845379176,0.019210244394701318,0.007816872647086399,1,2,1,1,85,1,813.1694915254237,162.63562935257895,BENIGN
192.168.3.37,10.0.117.242,34733,993,ICMP,700.4866545544596,358,24,36089,2419,54973.21005279221,545.3351573742242,1.8337346977865434,0.2614521246342485,0,1,0,4,358,0,100.80628272251309,20.16158216680617,BruteForce
192.168.118.104,10.0.161.31,10874,21,ICMP,553.1511861554945,9,5,4050,2250,11389.291314344262,25.30953625409836,39.510799011106755,4.4645084580626735,0,0,1,1,9,0,450.0,90.01703571797071,BENIGN
192.168.143.4,10.0.56.64,27843,80,TCP,374.1927197530415,13,0,18253,0,48779.67698582312,34.74145624366957,28.784055365618578,13.4036576185908,0,1,1,3,13,0,1404.076923076923,280.8222376108537,BENIGN
192.168.11.40,10.0.11.164,26736,80,ICMP,383.755389721248,46,1,13928,302,37080.91242793067,122.47384990251169,8.165008291941446,1.0869215532622902,1,2,1,4,46,0,302.7659574468085,60.55658350674601,BENIGN
192.168.228.111,10.0.51.201,52383,5900,UDP,294.01530216978415,33,6,18607,3383,74792.0255772997,132.6461572312273,7.538853901789337,0.7579673047815816,0,0,1,4,33,0,563.8461538461538,112.77305435793232,BENIGN
192.168.147.125,10.0.188.33,38147,22,ICMP,289.007508749702,44,39,21368,18940,139470.42474563926,287.1897701172983,3.4820181777072534,1.5354731014532281,0,0,0,0,44,0,485.6385542168675,97.13122291343588,BENIGN
192.168.179.152,10.0.227.152,12304,143,TCP,151.0188318162246,32,11,25585,8795,227653.72759496083,284.73270176216744,3.51206585619127,0.4097497741527616,0,2,0,0,32,0,799.5348837209302,159.91013565740013,BENIGN
192.168.20.232,10.0.25.19,22276,5900,ICMP,873.6607299809694,59,29,21695,10663,37037.26044857807,100.72559859926045,9.927962840692835,3.462797152739985,1,0,0,0,59,0,367.70454545454544,73.54473839372379,BENIGN
192.168.62.84,10.0.112.217,51541,110,TCP,341.4627367127648,62,31,80394,40197,353160.05828606704,272.3576835800701,3.671642330244783,1.4699362318482232,0,2,0,0,62,0,1296.6774193548388,259.336142329313,BENIGN
192.168.128.178,10.0.77.188,15866,143,UDP,297.5987785937749,39,24,8053,4956,43713.21704165125,211.69441722069558,4.723790136409126,0.6217944248073013,1,0,1,1,39,0,206.4920634920635,41.30105736493238,BENIGN
192.168.38.174,10.0.4.188,34872,22,UDP,125.58934285447909,4,3,4738,3553,66016.74801027359,55.73721337256243,17.941334693497012,2.7832241742472736,1,0,1,4,4,1,1184.4285714285713,236.93081570949727,BENIGN
192.168.49.76,10.0.188.148,54705,993,UDP,159.36171379338202,60,42,35212,24648,375623.47050064086,640.0533576856894,1.5623697430723729,0.23687800670865827,1,1,1,4,60,0,586.8627450980392,117.37556752488035,BENIGN
192.168.67.174,10.0.90.95,40263,21,TCP,66.26520916803632,330,0,296401,110476,6140130.0185778495,4979.988807749493,0.2194212224107163,0.0713304641229784,1,330,0,0,220,1,1232.960606060606,269.45589201878613,PortScan
192.168.6.21,10.0.73.74,18467,25,ICMP,9.375962535704176,8161,0,3448220,0,367772373.9689649,870417.3005088777,0.0012609153135182112,0.0005910107952969205,0,8161,0,3,4590,0,422.52420046562924,150.24924795469255,DDoS
192.168.67.221,10.0.211.164,10719,22,TCP,1.3041023585342377,9968,0,4389564,0,3365965847.139258,7643571.790793829,0.0032662096368320324,0.0006214874118734797,0,9968,0,0,3031,1,440.365569823435,289.64464048204053,DDoS
192.168.14.48,10.0.103.245,42740,143,UDP,304.86887487642156,62,7,10307,1163,37622.732083258285,226.32681026545959,4.418389490962631,0.8718400217886186,1,1,1,1,62,0,166.231884057971,33.25056927784199,BruteForce
192.168.216.25,10.0.175.183,29375,5900,ICMP,651.2155288588865,26,7,10636,2863,20728.928291458375,50.674467265584596,19.733803904814742,9.154328801177725,0,0,0,2,26,0,409.06060606060606,81.81769551720491,BENIGN
192.168.49.121,10.0.88.196,32907,25,UDP,355.26753548313576,30,17,14684,8321,64754.01690929912,132.2946661481008,7.558883733683739,0.8831593839448383,0,0,1,0,30,0,489.468085106383,97.89969219496037,BENIGN
192.168.40.32,10.0.197.17,12157,22,TCP,607.1861029255155,6,3,5047,2523,12467.347265569128,14.822473631456031,67.46512254727949,20.479314695861586,0,2,1,0,6,1,841.1111111111111,168.23372152951688,BENIGN
192.168.122.188,10.0.90.230,45888,53,ICMP,20.308303286683433,14,9,1527,982,123545.5254228551,1132.5416838284843,0.882969708116671,0.27581772558593487,1,0,0,0,14,1,109.08695652173913,21.824347138037588,BENIGN
192.168.134.114,10.0.243.139,21116,80,TCP,742.4588081120114,83,55,55662,36884,124647.99257393685,185.8688973613477,5.38013629066675,0.923868901907679,1,0,0,2,83,0,670.6231884057971,134.1264308968685,BENIGN
192.168.100.90,10.0.159.44,20923,143,ICMP,684.5248661132981,93,19,134187,27414,236077.61821358415,163.61713875484327,6.111829161725876,1.4156800048395584,1,1,0,4,93,0,1442.8660714285713,288.5746303883472,BENIGN
192.168.5.229,10.0.78.91,21078,22,ICMP,882.5877247481924,43,14,10584,3446,15896.436814825229,64.58281528474969,15.483995171020918,6.780699992955748,1,0,1,4,43,0,246.140350877193,49.22957580355391,BENIGN
192.168.32.15,10.0.229.141,6660,110,TCP,533.2942103639929,86,75,15348,13385,53878.32727527395,301.89714583646355,3.3123863997763534,1.5668471530983639,1,2,1,3,86,0,178.46583850931677,35.69416901938825,BENIGN
192.168.214.206,10.0.67.140,30307,143,TCP,205.5147344960489,35,20,9386,5363,71766.14385419434,267.6207140810013,3.736631536291798,1.3090783319818557,1,0,0,1,35,1,268.1636363636364,53.634491298447394,BENIGN
192.168.94.138,10.0.154.219,6791,3389,UDP,76.53193897264455,119,0,622099,23328,8433433.265433146,1554.906377617522,0.1317245076981834,0.014867232529109384,0,119,1,4,560,0,5423.756302521008,222.17849094063072,PortScan
192.168.108.19,10.0.76.72,13767,22,ICMP,879.9828146837988,55,40,5863,4264,11508.179286022649,107.95665371503422,9.262976996671567,2.595845628310977,0,1,0,0,55,1,106.6,21.320713664193278,BENIGN
192.168.8.247,10.0.122.84,38062,5900,UDP,185.27459200882348,92,28,56976,17340,401112.7440316306,647.6872986139683,1.5439549334068623,0.4000655515804352,0,0,0,2,92,1,619.3,123.86226678303046,BENIGN
192.168.203.59,10.0.239.234,56622,5900,TCP,649.4315214168655,87,17,120142,23476,221144.17804462038,160.14005567993232,6.244533859777553,2.301764673100498,0,2,0,1,87,0,1380.9423076923076,276.19069068533935,BENIGN
192.168.202.247,10.0.45.114,5294,25,TCP,728.927627952366,48,38,30170,23885,74156.88187295926,117.98153438302647,8.475902650608907,1.1763389000824567,1,1,0,1,48,1,628.546511627907,125.71185559068118,BENIGN
192.168.215.93,10.0.105.53,1075,995,UDP,969.3918837507803,93,48,61133,31552,95611.4875249237,145.45201209488312,6.875119742913335,2.556312073472884,0,1,0,3,93,0,657.3404255319149,131.4694543121635,BENIGN
192.168.195.219,10.0.146.178,8989,25,ICMP,2.041077012833049,9722,0,1699901,0,832845105.4575883,4763171.570143599,0.000622441530201625,9.850230295980823e-05,1,9722,1,3,5804,1,174.85095659329357,58.57688432309015,DDoS
192.168.86.53,10.0.123.87,51122,21,UDP,607.2704642353531,17,12,24785,17495,69623.0139452559,47.75466897853408,20.94036083570183,10.303570467354355,0,0,0,1,17,0,1457.9310344827586,291.5971465361057,BENIGN
192.168.154.217,10.0.252.188,9595,143,TCP,727.5447238605644,15,7,13247,6182,26704.88749736794,30.23869087148565,33.07021472093475,14.478587758047029,0,1,0,4,15,1,883.1363636363636,176.63150944923072,BENIGN
192.168.73.100,10.0.223.49,11326,443,TCP,199.452002028458,67,20,30073,8977,195786.4528952099,436.19517034272116,2.2925517474535404,0.8338727155273518,0,1,1,2,67,0,448.85057471264366,89.77290294922835,BENIGN
192.168.24.26,10.0.173.156,61677,3389,TCP,859.8880578793819,70,57,28782,23436,60726.50913280239,147.69364318560466,6.770772109286471,3.078890912157453,0,0,0,1,70,0,411.1653543307087,82.23476654816456,BENIGN
192.168.245.30,10.0.213.38,60244,25,ICMP,941.8456140819786,399,133,593988,197996,840885.1601140072,564.8484125697638,1.7703864926352981,0.46933871672477195,1,2,0,3,399,0,1488.6917293233082,297.7387225723737,BruteForce
192.168.43.20,10.0.148.21,55121,25,UDP,290.63483787039553,50,12,31031,7447,132392.9377563426,213.32611208725095,4.68765867532896,0.7622680776171831,0,1,0,2,50,0,620.6129032258065,124.12579235814633,BENIGN
192.168.254.69,10.0.190.132,18517,110,TCP,975.4750736108163,79,5,5567,352,6067.812658800438,86.11188770725407,11.61279849536686,4.863196159744393,0,1,1,4,79,0,70.46428571428571,14.093686937538903,BENIGN
192.168.175.207,10.0.237.26,10360,110,UDP,77.54577959021051,53,37,35276,24626,772472.7292258999,1160.6047482610095,0.8616197732245613,0.2029055823376765,0,0,1,4,53,1,665.5777777777778,133.1175512769893,BENIGN
192.168.116.254,10.0.221.6,62873,110,TCP,739.0625818849214,73,35,73934,35448,148000.99840128524,146.13106203341323,6.843172054490013,2.681643177063164,1,1,1,4,73,1,1012.7962962962963,202.56090730094832,BENIGN
192.168.227.33,10.0.121.214,10801,993,ICMP,638.9051836745116,76,16,105954,22306,200749.66251227303,143.99632739068392,6.944621561679474,1.2208370973440197,1,0,1,0,76,0,1394.1304347826087,278.82760504286256,BENIGN
192.168.145.216,10.0.3.160,8930,80,UDP,630.1481450731569,87,48,70315,38794,173148.1729384969,214.23533665139522,4.66776403757894,0.791457200002914,1,2,1,1,87,1,808.2148148148148,161.64437730945986,BENIGN
192.168.141.180,10.0.58.224,17316,21,TCP,9.7994153154295,7764,0,1425083,0,145425308.97288945,792292.1674495548,0.001282942615819698,0.00037285799124291505,1,7764,1,4,3997,0,183.55010303967026,71.30763534934584,DDoS
192.168.209.110,10.0.22.68,29714,995,UDP,910.7323728187109,10,2,6784,1356,8937.861706624913,13.17620890411535,75.89436440155924,30.977401602973572,1,1,1,2,10,1,678.3333333333334,135.69709902193196,BENIGN
192.168.136.151,10.0.252.106,24956,80,TCP,427.36358182172546,8,0,8866,0,20745.801413884743,18.719423788752305,53.42044772771568,26.5102761959506,1,1,1,2,8,1,1108.25,221.67150471393907,BENIGN
192.168.125.45,10.0.134.21,6777,443,TCP,296.45181503242566,73,0,38994,0,131535.7100975579,246.2457515802874,4.060983767567475,0.7003927549335823,1,2,1,1,73,0,534.1643835616438,106.83529934824628,BENIGN
192.168.95.13,10.0.120.208,61750,3389,ICMP,699.8347233579083,26,7,14472,3896,26246.19697614842,47.1539906474792,21.207112829027523,2.990450592937438,1,0,0,3,26,0,556.6060606060606,111.32445757964365,BENIGN
192.168.23.229,10.0.53.165,5833,53,ICMP,415.4046828353275,1,0,83,0,199.80516212163747,2.4072911098992464,415.4046828353275,156.47702819096543,0,2,0,2,1,0,83.0,16.726588298313622,BENIGN
192.168.44.29,10.0.141.12,39518,3389,ICMP,677.4911740405987,35,32,25271,23105,71404.62024247872,98.89427725000152,10.11180856777013,4.819145624633227,0,0,0,1,35,0,722.0298507462686,144.41023014916357,BENIGN
192.168.79.86,10.0.222.107,39335,993,UDP,606.1537298696131,67,9,64661,8685,121002.307476978,125.38073471287227,7.975706971968594,2.8653420961546474,1,0,0,2,67,1,965.078947368421,193.01976748674727,BENIGN
192.168.252.118,10.0.182.48,40047,3389,ICMP,7.267940134319918,6924,0,892001,0,122730922.8632587,952677.0820943062,0.0030851396885183567,0.0011737613015254903,0,6924,0,4,1954,1,128.82741190063547,91.3000533784438,DDoS
192.168.35.209,10.0.226.216,60895,5900,ICMP,521.9242433545459,69,47,86791,59119,279561.6449280026,222.25447749741832,4.499346925470223,0.6567840633290385,0,0,0,0,69,1,1257.844827586207,251.5704733315759,BENIGN
192.168.80.47,10.0.117.124,40334,443,UDP,246.82358913920024,15,10,17435,11623,117727.8075460294,101.28691543295255,9.87294356556801,3.8128948955440816,0,0,0,2,15,0,1162.32,232.47447271489924,BENIGN
192.168.62.23,10.0.127.137,35723,22,ICMP,516.7840479528941,30,18,36176,21705,112002.29618015602,92.88212395514053,10.76633433235196,2.967078664300958,0,1,0,1,30,0,1205.8541666666667,241.1774751375717,BENIGN
192.168.16.156,10.0.98.111,51200,25,TCP,21.990757199720665,236,0,7521,501,364789.62170988356,10731.781441477502,1.3744223249825416,0.1486998967076675,0,236,0,1,15,0,33.99152542372882,100.29141103471524,PortScan
192.168.200.54,10.0.52.148,1183,80,UDP,34.63550903565885,19,18,18891,17896,1062118.0696991084,1068.2678277344446,0.9360948388015905,0.363126709679686,1,1,1,1,19,1,994.2432432432432,198.85317048847978,BENIGN
192.168.40.205,10.0.68.46,1869,21,ICMP,140.18016289566833,4,3,5739,4304,71643.51783122614,49.93573880499681,20.025737556524046,3.938333006259535,1,1,0,3,4,0,1434.7142857142858,286.9801776956686,BENIGN
192.168.231.200,10.0.19.246,44142,21,UDP,996.0167705988661,92,56,136159,82879,219913.96778219004,148.59187552737026,6.729843044586933,2.918360319280402,1,0,0,3,92,1,1479.9864864864865,295.99858031619766,BENIGN
192.168.99.232,10.0.72.187,31795,53,ICMP,296.3693742323475,11,5,8968,4076,44012.644807805846,53.986684830181964,18.52308588952172,3.721746787377194,1,0,1,3,11,0,815.25,163.06678938763528,BENIGN
192.168.108.18,10.0.94.150,14069,110,ICMP,459.7300444988293,87,12,95760,13208,237026.05758296812,215.34376790171282,4.643737823220498,1.262369649708275,0,0,1,4,87,1,1100.6868686868686,220.13807414250314,BENIGN
192.168.159.95,10.0.17.124,63511,21,ICMP,511.602524851011,81,47,101576,58939,313749.42890820414,250.194230447311,3.9968947253985236,1.8927150170164488,0,1,0,4,81,0,1254.0234375,250.80522015253146,BENIGN
192.168.115.218,10.0.137.106,1714,21,ICMP,494.35534651239215,90,86,68869,65808,272429.54071424005,356.01921015248524,2.8088371960931373,0.8980060295129704,0,1,0,2,90,1,765.2102272727273,153.0425294195827,BENIGN
192.168.199.157,10.0.123.111,6530,25,UDP,22.000085619490935,22,4,20500,3727,1101222.9869931112,1181.8135824419405,0.8461571392111898,0.26176763659255153,1,2,0,1,22,0,931.8076923076923,186.37199662208226,BENIGN
192.168.153.125,10.0.79.90,46023,25,TCP,936.6336478527684,43,22,8108,4148,13085.158779098814,69.39746415155214,14.409748428504129,1.6504392592266686,1,1,1,0,43,1,188.55384615384617,37.71420811599679,BENIGN
192.168.11.97,10.0.102.186,39114,22,UDP,572.599789821986,64,28,82968,36298,208288.58501166807,160.67068419393175,6.22391075893463,1.7097277485123519,1,2,1,4,64,1,1296.3695652173913,259.276990368603,BENIGN
192.168.72.152,10.0.208.49,37017,995,TCP,3.581430830137403,22,21,17683,16879,9650332.964457676,12006.374557944566,0.08328908907296285,0.01539331753072766,1,1,0,4,22,1,803.7674418604652,160.75830891984774,BENIGN
192.168.130.13,10.0.168.130,35411,80,ICMP,88.20288941008577,11,3,5768,1573,83228.56596986465,158.72495893994076,6.300206386434698,1.5605119337134723,1,1,0,1,11,1,524.3571428571429,104.8884375882125,BENIGN
192.168.37.77,10.0.147.158,58412,21,TCP,877.8716554577622,31,25,38774,31270,79788.42871225392,63.79064599232225,15.676279561745755,1.910062508224993,1,0,0,0,31,1,1250.7857142857142,250.16063584615495,BENIGN
192.168.46.248,10.0.18.43,11471,53,UDP,973.4208971446072,13,10,10926,8405,19858.82988202201,23.62801134377457,42.322647701939445,8.552259797476937,0,0,1,3,13,0,840.4782608695652,168.10555454204876,BENIGN
192.168.119.218,10.0.171.202,61853,53,TCP,163.21951276765856,85,0,94645,0,579863.2675415854,520.7710681075044,1.9202295619724536,0.8588359245384837,1,2,1,0,85,0,1113.4705882352941,222.6942251829157,BENIGN
192.168.86.30,10.0.172.212,10987,22,ICMP,83.28159445505682,19,11,8662,5014,164213.9549499175,360.2236508114599,2.776053148501894,0.7392199903035018,1,1,0,3,19,1,455.8666666666667,91.18180844515945,Malware
192.168.62.3,10.0.174.68,35352,22,TCP,164.5652289212918,67,29,24800,10734,215926.5370511239,583.3553091942335,1.7142211345967897,0.31113489751328327,0,1,0,1,67,1,370.1458333333333,74.0321690949596,BENIGN
192.168.213.60,10.0.59.213,8859,22,TCP,9.541716428645351,7412,0,4243152,0,444694833.65294325,776799.4422626423,0.0002659580463342936,0.00010852485016235773,1,7412,1,4,5767,0,572.4705882352941,147.15285273712382,DDoS
192.168.227.172,10.0.51.19,10359,22,TCP,835.204235228336,483,453,698139,654776,1619861.2781580633,1120.6839722790767,0.8923122171242905,0.24479349605686537,0,1,1,3,483,1,1445.4220085470085,289.0846509137515,BruteForce
192.168.11.105,10.0.229.14,31547,22,ICMP,933.0051290328547,75,8,26878,2867,31880.85367851452,88.95985393567676,11.24102565099825,5.28979925906962,1,1,1,4,75,1,358.3734939759036,71.67651984728974,BENIGN
192.168.217.116,10.0.188.57,28922,143,TCP,5.618979782450369,3407,0,172434,0,30687777.261373885,606337.8285575978,0.01956339415094387,0.005344508387394562,1,3407,1,1,444,1,50.611681831523335,77.673141794523,DDoS
192.168.147.148,10.0.96.199,19251,21,ICMP,151.56682642146404,59,5,62728,5315,448930.69022103725,422.2559877451962,2.3682316628353757,0.5456016463164408,1,2,1,2,59,0,1063.171875,212.6374381103413,BENIGN
192.168.183.117,10.0.26.254,39619,21,TCP,324.1768945165623,90,84,31460,29362,187619.78730995767,536.743990528635,1.8630856006698984,0.46309494180875344,0,2,0,4,90,1,349.55172413793105,69.91152297706499,BENIGN
192.168.126.58,10.0.148.220,58823,22,UDP,482.1853209761512,54,38,36351,25580,128438.16952914477,190.7980106357288,5.241144793219035,0.7572353214850839,0,0,0,1,54,1,673.1630434782609,134.6365610557316,BENIGN
192.168.138.106,10.0.116.162,8770,22,TCP,915.1833560355399,97,56,110927,64040,191182.45414551158,167.17961378010293,5.98159056232379,1.7333092181922327,0,1,0,4,97,1,1143.575163398693,228.71643258216716,BENIGN
192.168.46.53,10.0.88.208,52088,5900,TCP,730.491496039492,7,2,9572,2735,16847.560945917783,12.320471968250594,81.16572178216578,30.899409578784063,1,2,0,4,7,0,1367.4444444444443,273.50161640858164,BENIGN
